state,action,reward,sprime,aprime,state,action,reward,sprime,aprime,state,action,reward,sprime,aprime,state,action,reward,sprime,aprime,state,action,reward,sprime,aprime,state,action,reward,sprime,aprime,state,action,reward,sprime,aprime,state,action,reward,sprime,aprime
14,2,5,2,14,8,0,15,0,8,1,0,93,0,1,4,2,0,0,0,14,2,1,2,14,8,2,4,0,0,3,1,8,1,3,21,0,6,0,21
14,2,1,2,14,8,0,69,0,8,1,0,55,3,23,0,0,12,0,0,14,2,0,2,12,0,0,24,0,0,3,1,3,0,1,21,0,9,2,23
14,2,1,2,14,8,0,96,0,8,23,3,25,3,21,0,0,68,2,8,12,2,2,2,12,0,0,92,0,0,1,0,15,0,1,23,2,30,2,23
14,2,2,2,12,8,0,81,0,8,21,3,91,0,1,8,2,72,2,8,12,2,2,0,8,0,0,124,0,0,1,0,72,0,1,23,2,32,3,13
12,2,0,0,8,8,0,93,0,8,1,0,57,0,1,8,2,12,2,8,8,0,15,0,8,0,0,128,0,0,1,0,93,0,1,13,3,45,2,27
8,0,12,0,8,8,0,93,0,8,1,0,54,0,1,8,2,0,2,8,8,0,69,0,8,0,0,104,0,0,1,0,70,1,7,27,2,28,1,11
8,0,75,0,8,8,0,78,0,8,1,0,95,3,5,8,2,3,2,8,8,0,96,0,8,0,0,101,1,9,7,1,22,1,7,11,1,2,1,11
8,0,93,0,8,8,0,68,3,10,5,3,1,3,21,8,2,3,2,8,8,0,78,0,8,9,1,17,3,15,7,1,7,1,7,11,1,1,1,11
8,0,81,0,8,10,3,31,2,14,21,3,84,3,5,8,2,0,0,0,8,0,96,0,8,15,3,4,2,13,7,1,2,1,7,11,1,2,1,3
8,0,84,0,10,14,2,33,2,2,5,3,91,0,1,0,0,24,0,0,8,0,70,2,14,13,2,24,2,13,7,1,2,3,6,3,1,2,3,5
10,0,38,2,14,2,2,9,3,10,1,0,54,0,1,0,0,104,0,0,14,2,22,2,14,13,2,4,1,9,6,3,13,1,3,5,3,16,3,5
14,2,26,2,46,10,3,24,0,8,1,0,60,0,1,0,0,108,0,0,14,2,5,2,14,9,1,0,2,8,3,1,50,1,3,5,3,78,0,1
46,2,48,2,46,8,0,56,0,8,1,0,94,3,5,0,0,128,0,0,14,2,0,2,14,8,2,11,1,9,3,1,10,0,1,1,0,71,0,1
46,2,26,2,14,8,0,66,0,8,5,3,7,3,21,0,0,124,0,0,14,2,1,2,14,9,1,3,2,8,1,0,15,0,1,1,0,48,0,1
14,2,0,1,14,8,0,93,0,8,21,3,72,3,5,0,0,91,3,5,14,2,1,1,14,8,2,1,1,9,1,0,81,0,1,1,0,85,3,5
14,1,3,2,14,8,0,38,1,14,5,3,95,1,1,5,3,32,1,13,14,1,0,2,12,9,1,0,1,8,1,0,81,1,1,5,3,28,1,7
14,2,1,2,14,14,1,23,2,14,1,1,69,0,1,13,1,34,3,5,12,2,10,2,12,8,1,0,1,5,1,1,62,1,3,7,1,10,1,7
14,2,1,2,14,14,2,3,2,14,1,0,0,0,1,5,3,16,3,5,12,2,2,2,12,5,1,4,1,5,3,1,6,0,1,7,1,3,1,7
14,2,2,2,12,14,2,5,2,14,1,0,90,0,1,5,3,109,0,0,12,2,0,0,8,5,1,0,1,5,1,0,12,0,1,7,1,1,1,7
12,2,2,2,12,14,2,3,2,14,1,0,78,0,1,0,0,76,0,0,8,0,24,0,8,5,1,1,2,6,1,0,84,0,1,7,1,1,1,3
12,2,2,0,8,14,2,2,2,14,1,0,53,1,7,0,0,64,0,0,8,0,81,0,8,6,2,0,2,6,1,0,87,0,1,3,1,5,2,2
8,0,18,0,8,14,2,2,2,14,7,1,24,1,7,0,0,126,3,5,8,0,78,0,8,6,2,4,2,6,1,0,78,0,1,2,2,3,0,0
8,0,69,0,8,14,2,3,2,12,7,1,3,1,7,5,3,34,3,5,8,0,96,0,8,6,2,1,1,5,1,0,90,0,1,0,0,25,2,2
8,0,93,0,8,12,2,3,0,8,7,1,1,1,7,5,3,56,2,4,8,0,93,0,8,5,1,0,1,5,1,0,93,0,1,2,2,66,2,2
8,0,90,0,8,8,0,12,0,8,7,1,1,1,7,4,2,86,0,0,8,0,78,0,8,5,1,4,1,5,1,0,41,1,7,2,2,3,1,7
8,0,81,0,8,8,0,75,0,8,7,1,0,1,7,0,0,4,0,0,8,0,67,2,12,5,1,0,2,6,7,1,23,1,7,7,1,2,1,7
8,0,90,0,8,8,0,93,0,8,7,1,2,1,3,0,0,95,2,1,12,2,48,2,12,6,2,2,2,6,7,1,4,1,7,7,1,1,1,3
8,0,93,0,8,8,0,81,0,8,3,1,2,1,3,1,2,56,3,5,12,2,14,3,40,6,2,2,2,6,7,1,2,1,7,3,1,0,2,2
8,0,78,0,8,8,0,90,0,8,3,1,0,0,1,5,3,4,3,13,40,3,64,0,8,6,2,0,1,5,7,1,1,1,3,2,2,0,2,2
8,0,57,2,14,8,0,89,3,10,1,0,21,0,1,13,3,69,0,0,8,0,45,0,8,5,1,2,1,5,3,1,2,1,3,2,2,0,1,3
14,2,24,2,14,10,3,28,2,42,1,0,66,0,1,0,0,80,0,0,8,0,63,0,8,5,1,0,1,5,3,1,0,1,3,3,1,2,1,7
14,2,4,2,14,42,2,46,3,10,1,0,93,0,1,0,0,64,0,0,8,0,79,2,12,5,1,0,2,6,3,1,0,0,1,7,1,0,1,3
14,2,2,2,14,10,3,15,0,8,1,0,93,0,1,0,0,99,3,13,12,2,26,2,14,6,2,0,2,6,1,0,18,0,1,3,1,3,2,2
14,2,0,2,12,8,0,48,0,8,1,0,81,0,1,13,3,19,2,15,14,2,2,2,14,6,2,0,2,6,1,0,66,0,1,2,2,3,2,2
12,2,1,2,12,8,0,84,0,8,1,0,93,0,1,15,2,30,3,5,14,2,0,2,12,6,2,2,1,5,1,0,93,0,1,2,2,3,2,2
12,2,2,0,8,8,0,69,3,10,1,0,90,0,1,5,3,29,2,8,12,2,0,2,12,5,1,2,1,5,1,0,81,0,1,2,2,0,1,3
8,0,18,0,8,10,3,32,3,10,1,0,81,0,1,8,2,71,0,0,12,2,3,0,8,5,1,0,1,5,1,0,93,0,1,3,1,2,1,7
8,0,69,0,8,10,3,65,0,8,1,0,34,1,7,0,0,4,0,0,8,0,21,0,8,5,1,2,2,6,1,0,36,1,7,7,1,2,1,3
8,0,93,0,8,8,0,54,0,8,7,1,24,1,7,0,0,74,1,10,8,0,78,0,8,6,2,0,2,6,7,1,22,1,7,3,1,0,2,2
8,0,93,0,8,8,0,72,0,8,7,1,4,1,7,10,1,48,2,11,8,0,81,0,8,6,2,2,2,6,7,1,7,1,7,2,2,12,2,2
8,0,78,0,8,8,0,90,0,8,7,1,1,1,7,11,2,7,2,11,8,0,80,2,12,6,2,0,1,5,7,1,2,1,7,2,2,2,1,3
8,0,71,0,10,8,0,69,3,10,7,1,1,1,7,11,2,3,2,15,12,2,14,2,44,5,1,4,1,5,7,1,1,1,7,3,1,2,1,3
10,0,2,2,46,10,3,2,2,42,7,1,4,1,3,15,2,2,2,14,44,2,43,3,40,5,1,2,1,5,7,1,1,1,3,3,1,0,1,3
46,2,39,3,47,42,2,50,3,10,3,1,0,1,3,14,2,0,2,14,40,3,69,0,8,5,1,0,2,6,3,1,2,1,3,3,1,0,2,2
47,3,61,2,46,10,3,11,0,8,3,1,0,0,1,14,2,1,2,6,8,0,45,0,8,6,2,2,2,6,3,1,0,0,1,2,2,3,0,0
46,2,54,2,14,8,0,69,0,8,1,0,12,0,1,6,2,2,2,14,8,0,69,0,8,6,2,2,2,6,1,0,18,0,1,0,0,25,2,2
14,2,4,2,14,8,0,72,0,8,1,0,75,0,1,14,2,1,2,14,8,0,58,3,40,6,2,2,1,5,1,0,81,0,1,2,2,66,2,2
14,2,0,2,14,8,0,75,0,8,1,0,96,0,1,14,2,2,2,12,40,3,11,3,40,5,1,4,1,5,1,0,81,0,1,2,2,3,1,7
14,2,0,2,12,8,0,77,3,10,1,0,78,0,1,12,2,3,2,8,40,3,96,0,8,5,1,2,2,4,1,0,93,0,1,7,1,0,1,7
12,2,0,2,12,10,3,16,2,14,1,0,89,3,5,8,2,0,2,8,8,0,48,0,8,4,2,2,2,6,1,0,93,0,1,7,1,2,1,7
12,2,0,2,12,14,2,18,2,14,5,3,17,1,7,8,2,3,2,8,8,0,69,0,8,6,2,0,2,4,1,0,78,0,1,7,1,2,2,2
12,2,3,0,8,14,2,7,0,8,7,1,28,0,6,8,2,0,2,8,8,0,90,0,8,4,2,0,1,5,1,0,93,0,1,2,2,3,2,2
8,0,21,0,8,8,0,12,0,8,6,0,11,1,3,8,2,0,0,0,8,0,34,3,40,5,1,1,0,12,1,0,82,1,5,2,2,0,1,3
8,0,81,0,8,8,0,75,0,8,3,1,27,1,7,0,0,24,0,0,40,3,6,3,40,12,0,17,1,5,5,1,28,1,7,3,1,0,1,7
8,0,81,0,8,8,0,60,2,14,7,1,0,1,7,0,0,108,0,0,40,3,115,0,8,5,1,24,2,13,7,1,3,1,7,7,1,2,1,3
8,0,93,0,8,14,2,23,2,14,7,1,2,1,2,0,0,108,0,0,8,0,48,0,8,13,2,0,3,15,7,1,0,1,7,3,1,0,2,2
8,0,93,0,8,14,2,3,2,14,2,1,3,1,2,0,0,124,0,0,8,0,69,0,8,15,3,0,3,15,7,1,1,1,3,2,2,0,2,2
8,0,78,0,8,14,2,0,2,12,2,1,3,0,1,0,0,124,0,0,8,0,90,0,8,15,3,27,1,5,3,1,2,1,3,2,2,3,2,2
8,0,93,0,8,12,2,3,2,4,1,0,21,0,1,0,0,104,0,0,8,0,90,0,8,5,1,66,0,0,3,1,0,0,1,2,2,1,1,7
8,0,93,0,8,4,2,0,2,12,1,0,60,0,1,0,0,93,2,1,8,0,13,1,46,0,0,16,0,0,1,0,9,0,1,7,1,2,1,7
8,0,61,0,10,12,2,3,0,8,1,0,96,0,1,1,2,52,3,5,46,1,33,1,46,0,0,72,2,4,1,0,78,0,1,7,1,1,1,3
10,0,47,2,14,8,0,21,0,8,1,0,96,0,1,5,3,2,3,13,46,1,53,3,47,4,2,61,3,15,1,0,96,0,1,3,1,0,1,3
14,2,0,3,62,8,0,66,0,8,1,0,58,1,3,13,3,58,2,1,47,3,48,3,47,15,3,0,3,15,1,0,61,1,3,3,1,0,2,2
62,3,52,3,62,8,0,96,0,8,3,1,46,1,3,1,2,100,0,0,47,3,24,2,15,15,3,40,2,6,3,1,48,1,3,2,2,4,0,0
62,3,35,2,14,8,0,81,0,8,3,1,6,0,1,0,0,8,0,0,15,2,31,2,12,6,2,63,2,4,3,1,4,0,1,0,0,17,0,1
14,2,24,2,14,8,0,90,0,8,1,0,12,0,1,0,0,112,0,0,12,2,27,0,8,4,2,20,0,0,1,0,12,0,1,1,0,78,2,2
14,2,3,2,12,8,0,93,0,8,1,0,75,0,1,0,0,59,2,11,8,0,19,0,10,0,0,16,0,0,1,0,78,0,1,2,2,59,1,6
12,2,0,2,12,8,0,56,2,12,1,0,93,0,1,11,2,22,2,11,10,0,45,2,14,0,0,76,2,8,1,0,70,1,7,6,1,6,1,6
12,2,0,0,8,12,2,48,2,12,1,0,56,1,7,11,2,4,2,15,14,2,23,2,14,8,2,65,3,10,7,1,22,1,7,6,1,1,1,7
8,0,16,0,0,12,2,26,0,40,7,1,23,1,7,15,2,0,2,14,14,2,7,2,14,10,3,2,3,10,7,1,6,1,7,7,1,4,1,3
0,0,90,0,8,40,0,4,0,8,7,1,4,1,7,14,2,1,2,14,14,2,0,2,14,10,3,67,2,8,7,1,1,3,6,3,1,2,1,3
8,0,70,2,12,8,0,62,2,12,7,1,1,1,7,14,2,0,2,6,14,2,1,2,14,8,2,81,2,8,6,3,15,2,2,3,1,2,0,1
12,2,46,2,12,12,2,23,2,14,7,1,0,1,3,6,2,0,2,14,14,2,1,2,14,8,2,27,2,8,2,2,66,2,2,1,0,21,0,1
12,2,8,2,12,14,2,2,2,14,3,1,2,1,3,14,2,1,2,12,14,2,2,2,12,8,2,0,0,0,2,2,3,1,3,1,0,66,0,1
12,2,2,0,8,14,2,1,2,14,3,1,2,0,1,12,2,0,2,12,12,2,0,2,12,0,0,28,0,0,3,1,4,1,3,1,0,93,0,1
8,0,9,0,8,14,2,2,2,12,1,0,21,0,1,12,2,2,2,12,12,2,3,0,8,0,0,92,0,0,3,1,2,1,3,1,0,90,0,1
8,0,78,0,8,12,2,0,0,8,1,0,81,0,1,12,2,0,2,8,8,0,21,0,8,0,0,114,2,4,3,1,2,2,2,1,0,81,0,1
8,0,90,0,8,8,0,18,0,8,1,0,81,0,1,8,2,3,2,8,8,0,63,0,8,4,2,50,2,6,2,2,1,0,0,1,0,90,0,1
8,0,78,0,8,8,0,81,0,8,1,0,93,0,1,8,2,0,2,8,8,0,96,0,8,6,2,19,2,14,0,0,7,1,3,1,0,93,0,1
8,0,67,2,14,8,0,84,0,8,1,0,77,3,17,8,2,0,2,8,8,0,93,0,8,14,2,3,0,12,3,1,59,2,2,1,0,78,0,1
14,2,25,2,14,8,0,70,2,12,17,3,1,3,21,8,2,3,2,8,8,0,78,0,8,12,0,9,0,12,2,2,13,2,2,1,0,67,3,5
14,2,36,2,46,12,2,2,2,44,21,3,114,0,1,8,2,0,0,0,8,0,93,0,8,12,0,44,0,12,2,2,3,2,2,5,3,21,1,7
46,2,25,2,14,44,2,48,0,40,1,0,48,0,1,0,0,24,0,0,8,0,93,0,8,12,0,62,0,12,2,2,2,1,7,7,1,16,1,7
14,2,1,2,14,40,0,5,0,8,1,0,69,0,1,0,0,104,0,0,8,0,78,0,8,12,0,31,2,14,7,1,2,1,7,7,1,3,1,7
14,2,3,2,14,8,0,87,0,8,1,0,90,0,1,0,0,112,0,0,8,0,58,2,14,14,2,21,2,14,7,1,1,1,7,7,1,4,1,3
14,2,0,2,12,8,0,63,3,10,1,0,93,0,1,0,0,124,0,0,14,2,25,2,14,14,2,6,2,14,7,1,3,2,2,3,1,0,1,3
12,2,2,0,8,10,3,27,2,14,1,0,10,3,21,0,0,124,0,0,14,2,7,2,6,14,2,3,0,12,2,2,0,2,2,3,1,4,2,2
8,0,24,0,8,14,2,36,2,2,21,3,22,3,21,0,0,91,2,2,6,2,3,2,14,12,0,6,0,12,2,2,0,1,3,2,2,4,0,0
8,0,81,0,8,2,2,8,0,8,21,3,92,0,1,2,2,52,2,3,14,2,3,2,12,12,0,36,2,14,3,1,0,1,7,0,0,18,2,2
8,0,78,0,8,8,0,12,0,8,1,0,57,0,1,3,2,8,2,6,12,2,2,2,12,14,2,32,2,14,7,1,2,1,3,2,2,60,2,2
8,0,93,0,8,8,0,58,2,14,1,0,75,0,1,6,2,2,2,6,12,2,3,0,8,14,2,2,2,14,3,1,0,2,2,2,2,0,1,3
8,0,90,0,8,14,2,22,2,14,1,0,78,0,1,6,2,2,2,6,8,0,12,0,8,14,2,0,0,12,2,2,3,2,2,3,1,0,1,7
8,0,78,0,8,14,2,3,2,14,1,0,88,3,5,6,2,0,2,6,8,0,72,0,8,12,0,12,0,12,2,2,0,2,2,7,1,3,1,3
8,0,93,2,8,14,2,0,2,14,5,3,18,3,21,6,2,2,2,12,8,0,93,2,8,12,0,48,0,12,2,2,2,1,7,3,1,0,1,3
8,2,69,0,8,14,2,0,2,12,21,3,78,2,5,12,2,0,2,12,8,2,66,0,8,12,0,47,2,14,7,1,1,2,7,3,1,0,2,2
8,0,21,0,8,12,2,2,0,8,5,2,69,0,1,12,2,2,2,12,8,0,45,0,8,14,2,26,2,14,7,2,4,1,7,2,2,3,0,1
8,0,63,2,14,8,0,21,0,8,1,0,15,0,1,12,2,3,2,8,8,0,84,0,8,14,2,3,2,14,7,1,0,1,7,1,0,29,2,2
14,2,23,2,14,8,0,66,0,8,1,0,50,1,3,8,2,0,2,8,8,0,55,2,14,14,2,2,0,12,7,1,0,1,7,2,2,60,2,2
14,2,3,2,14,8,0,96,0,8,3,1,2,1,19,8,2,3,2,8,14,2,23,2,14,12,0,10,0,12,7,1,0,1,3,2,2,9,2,2
14,2,1,2,12,8,0,93,0,8,19,1,55,3,17,8,2,0,2,8,14,2,3,2,14,12,0,44,0,12,3,1,2,1,3,2,2,2,1,7
12,2,3,2,12,8,0,78,0,8,17,3,31,0,1,8,2,0,0,0,14,2,2,2,6,12,0,64,0,12,3,1,2,1,3,7,1,2,1,7
12,2,1,2,12,8,0,93,0,8,1,0,33,0,1,0,0,20,0,0,6,2,1,2,12,12,0,12,2,44,3,1,16,1,3,7,1,2,1,7
12,2,5,0,8,8,0,60,2,12,1,0,81,0,1,0,0,96,0,0,12,2,2,2,12,44,2,4,2,44,3,1,0,1,3,7,1,0,2,2
8,0,21,0,8,12,2,46,2,12,1,0,58,3,5,0,0,124,0,0,12,2,0,0,8,44,2,56,2,44,3,1,0,0,1,2,2,3,2,2
8,0,69,0,8,12,2,9,0,8,5,3,14,3,23,0,0,108,0,0,8,0,18,0,8,44,2,50,0,40,1,0,18,0,1,2,2,0,2,2
8,0,96,0,8,8,0,15,0,8,23,3,61,0,4,0,0,106,2,4,8,0,81,0,8,40,0,21,2,8,1,0,78,0,1,2,2,1,1,7
8,0,90,0,8,8,0,48,2,14,4,0,67,0,1,4,2,37,3,13,8,0,81,0,8,8,2,60,2,8,1,0,81,0,1,7,1,0,1,7
8,0,81,0,8,14,2,24,2,14,1,0,72,0,1,13,3,8,2,12,8,0,93,0,8,8,2,6,2,8,1,0,90,0,1,7,1,1,1,7
8,0,86,0,10,14,2,2,2,14,1,0,74,3,17,12,2,40,2,12,8,0,93,0,8,8,2,3,2,8,1,0,93,0,1,7,1,0,1,7
10,0,57,2,14,14,2,1,2,12,17,3,8,3,21,12,2,14,2,8,8,0,78,0,8,8,2,0,0,0,1,0,78,0,1,7,1,0,3,5
14,2,19,2,46,12,2,0,2,4,21,3,90,0,1,8,2,3,2,8,8,0,93,0,8,0,0,16,0,0,1,0,90,0,1,5,3,14,3,5
46,2,51,2,46,4,2,3,0,8,1,0,48,0,1,8,2,6,2,8,8,0,68,0,10,0,0,92,0,0,1,0,78,0,1,5,3,49,0,1
46,2,40,2,14,8,0,21,0,8,1,0,66,0,1,8,2,0,2,8,10,0,27,2,14,0,0,128,0,0,1,0,84,1,5,1,0,63,0,1
14,2,1,2,14,8,0,81,0,8,1,0,90,0,1,8,2,4,0,0,14,2,4,3,62,0,0,108,0,0,5,1,24,1,7,1,0,81,0,1
14,2,0,2,14,8,0,81,0,8,1,0,52,3,21,0,0,20,0,0,62,3,62,1,46,0,0,114,2,8,7,1,3,1,7,1,0,75,0,1
14,2,1,2,14,8,0,71,2,12,21,3,14,3,21,0,0,95,2,4,46,1,21,2,14,8,2,54,0,12,7,1,1,1,7,1,0,93,0,1
14,2,2,2,12,12,2,46,2,12,21,3,90,3,5,4,2,67,2,12,14,2,8,2,14,12,0,18,0,12,7,1,3,2,2,1,0,48,1,7
12,2,0,0,8,12,2,34,2,44,5,3,83,0,1,12,2,14,2,12,14,2,1,2,14,12,0,54,0,12,2,2,0,1,3,7,1,22,1,7
8,0,12,0,8,44,2,40,0,8,1,0,57,0,1,12,2,0,2,12,14,2,1,2,14,12,0,60,0,12,3,1,6,2,2,7,1,4,1,7
8,0,72,0,8,8,0,12,0,8,1,0,72,0,1,12,2,2,2,8,14,2,1,2,14,12,0,50,0,12,2,2,6,1,3,7,1,1,1,7
8,0,93,0,8,8,0,78,0,8,1,0,93,0,1,8,2,3,2,8,14,2,0,2,12,12,0,60,0,12,3,1,2,2,2,7,1,1,1,7
8,0,81,0,8,8,0,86,2,12,1,0,65,3,5,8,2,0,2,8,12,2,0,0,4,12,0,8,2,45,2,2,8,1,3,7,1,1,1,7
8,0,93,0,8,12,2,30,2,14,5,3,17,3,23,8,2,3,2,8,4,0,18,0,8,45,2,40,3,47,3,1,5,3,6,7,1,2,1,3
8,0,93,1,8,14,2,2,2,14,23,3,43,3,5,8,2,4,0,0,8,0,61,1,12,47,3,57,2,46,6,3,7,2,2,3,1,0,1,3
8,1,66,0,8,14,2,0,1,4,5,3,78,1,1,0,0,20,1,0,12,1,50,2,12,46,2,28,1,14,2,2,66,1,2,3,1,0,1,1
8,0,40,0,8,4,1,6,2,4,1,1,81,0,1,0,1,76,0,0,12,2,12,2,12,14,1,6,2,14,2,1,21,0,1,1,1,3,0,1
8,0,70,2,12,4,2,9,2,4,1,0,12,0,1,0,0,56,0,0,12,2,16,2,44,14,2,0,2,14,1,0,13,0,0,1,0,15,0,1
12,2,44,0,10,4,2,3,2,12,1,0,72,0,1,0,0,96,0,0,44,2,26,2,12,14,2,3,2,14,0,0,100,2,2,1,0,72,0,1
10,0,2,2,46,12,2,0,0,8,1,0,93,0,1,0,0,124,0,0,12,2,3,0,8,14,2,3,3,10,2,2,63,1,3,1,0,93,0,1
46,2,12,2,14,8,0,12,0,8,1,0,86,3,5,0,0,120,0,0,8,0,9,0,8,10,3,18,2,8,3,1,6,2,2,1,0,81,0,1
14,2,23,1,46,8,0,75,0,8,5,3,12,3,21,0,0,78,2,4,8,0,72,1,8,8,2,66,2,8,2,2,4,1,3,1,0,93,0,1
46,1,10,2,14,8,0,96,1,8,21,3,62,1,5,4,2,45,1,14,8,1,69,0,8,8,2,9,1,8,3,1,3,1,2,1,0,49,1,7
14,2,1,2,14,8,1,51,2,12,5,1,69,0,1,14,1,5,2,14,8,0,18,0,8,8,1,9,2,8,2,1,1,1,3,7,1,22,1,7
14,2,0,2,14,12,2,14,2,12,1,0,9,0,1,14,2,2,2,14,8,0,84,0,8,8,2,9,2,8,3,1,2,1,3,7,1,12,1,6
14,2,1,2,12,12,2,0,2,12,1,0,87,0,1,14,2,1,2,14,8,0,93,0,8,8,2,3,2,8,3,1,3,0,1,6,1,1,1,7
12,2,0,2,12,12,2,3,0,8,1,0,75,0,1,14,2,6,2,12,8,0,32,1,42,8,2,3,2,8,1,0,12,0,1,7,1,2,1,3
12,2,2,0,0,8,0,12,0,8,1,0,52,1,7,12,2,2,2,12,42,1,29,1,46,8,2,3,2,8,1,0,66,0,1,3,1,2,1,3
0,0,18,0,8,8,0,75,0,8,7,1,32,3,23,12,2,5,2,8,46,1,53,3,47,8,2,0,0,0,1,0,99,0,1,3,1,2,0,1
8,0,78,0,8,8,0,90,0,8,23,3,49,3,23,8,2,3,2,8,47,3,48,3,47,0,0,28,0,0,1,0,81,0,1,1,0,15,0,1
8,0,72,2,12,8,0,90,0,8,23,3,26,1,7,8,2,0,2,8,47,3,24,2,15,0,0,88,0,0,1,0,93,0,1,1,0,84,0,1
12,2,50,2,12,8,0,78,0,8,7,1,29,0,1,8,2,3,2,8,15,2,41,2,12,0,0,124,0,0,1,0,36,1,21,1,0,81,0,1
12,2,48,2,44,8,0,60,2,14,1,0,3,0,1,8,2,4,0,0,12,2,24,0,8,0,0,124,0,0,21,1,4,1,21,1,0,93,0,1
44,2,51,0,40,14,2,24,2,14,1,0,57,1,7,0,0,16,0,0,8,0,21,0,8,0,0,86,2,8,21,1,53,2,23,1,0,93,0,1
40,0,15,0,8,14,2,8,2,14,7,1,22,1,7,0,0,96,0,0,8,0,49,2,14,8,2,65,3,10,23,2,14,1,7,1,0,81,0,1
8,0,87,0,8,14,2,3,2,14,7,1,3,1,7,0,0,100,2,12,14,2,23,2,14,10,3,6,3,10,7,1,0,1,7,1,0,90,0,1
8,0,78,0,8,14,2,2,2,14,7,1,1,1,2,12,2,44,2,12,14,2,10,2,14,10,3,59,2,8,7,1,47,1,7,1,0,49,1,7
8,0,90,0,8,14,2,1,2,12,2,1,5,1,3,12,2,18,2,12,14,2,1,2,14,8,2,78,2,8,7,1,1,1,7,7,1,22,1,7
8,0,58,2,14,12,2,4,2,12,3,1,0,1,3,12,2,4,2,12,14,2,2,2,14,8,2,21,0,0,7,1,1,1,7,7,1,4,1,7
14,2,22,2,14,12,2,0,0,8,3,1,6,0,1,12,2,3,2,8,14,2,1,2,14,0,0,20,0,0,7,1,1,1,3,7,1,1,1,7
14,2,5,2,14,8,0,12,0,8,1,0,21,0,1,8,2,3,2,8,14,2,1,2,12,0,0,100,0,0,3,1,2,1,3,7,1,2,1,7
14,2,2,2,6,8,0,75,0,8,1,0,66,0,1,8,2,3,2,8,12,2,2,2,12,0,0,111,2,6,3,1,0,1,3,7,1,2,1,3
6,2,0,2,14,8,0,90,0,8,1,0,93,0,1,8,2,3,2,8,12,2,0,0,8,6,2,46,2,6,3,1,0,0,1,3,1,2,1,3
14,2,2,2,12,8,0,81,0,8,1,0,93,0,1,8,2,0,0,0,8,0,18,0,8,6,2,16,2,6,1,0,9,0,1,3,1,3,0,1
12,2,2,0,8,8,0,93,0,8,1,0,81,0,1,0,0,24,0,0,8,0,63,0,8,6,2,2,0,12,1,0,78,0,1,1,0,24,0,1
8,0,21,0,8,8,0,52,2,14,1,0,93,0,1,0,0,92,0,0,8,0,93,0,8,12,0,6,0,12,1,0,93,0,1,1,0,81,0,1
8,0,81,0,8,14,2,22,2,14,1,0,90,0,1,0,0,124,0,0,8,0,81,0,8,12,0,43,2,14,1,0,78,0,1,1,0,81,0,1
8,0,78,0,8,14,2,19,2,46,1,0,81,0,1,0,0,124,0,0,8,0,93,0,8,14,2,33,2,14,1,0,93,0,1,1,0,93,0,1
8,0,93,0,8,46,2,1,2,14,1,0,51,1,7,0,0,104,0,0,8,0,93,0,8,14,2,4,0,12,1,0,93,0,1,1,0,69,0,17
8,0,93,0,8,14,2,1,2,14,7,1,24,1,7,0,0,116,2,1,8,0,81,0,8,12,0,10,0,12,1,0,81,0,1,17,0,21,0,21
8,0,78,0,8,14,2,0,2,14,7,1,3,1,7,1,2,58,3,13,8,0,93,0,8,12,0,54,0,12,1,0,90,0,1,21,0,4,0,21
8,0,93,0,8,14,2,2,2,12,7,1,0,1,7,13,3,0,3,13,8,0,61,2,14,12,0,35,2,14,1,0,40,1,7,21,0,4,0,21
8,0,93,0,8,12,2,1,0,8,7,1,2,1,7,13,3,87,0,0,14,2,21,2,14,14,2,24,2,14,7,1,22,1,7,21,0,31,1,31
8,0,39,2,14,8,0,21,0,8,7,1,0,1,3,0,0,72,0,0,14,2,7,2,14,14,2,4,2,14,7,1,7,1,7,31,1,56,1,31
14,2,23,2,14,8,0,66,0,8,3,1,2,1,3,0,0,60,0,0,14,2,2,2,6,14,2,2,0,12,7,1,2,1,7,31,1,48,1,31
14,2,4,2,14,8,0,90,0,8,3,1,0,0,1,0,0,103,2,11,6,2,1,2,14,12,0,16,2,8,7,1,2,1,7,31,1,31,1,7
14,2,0,2,14,8,0,93,0,8,1,0,12,0,1,11,2,14,2,15,14,2,4,2,12,8,2,63,2,8,7,1,2,1,3,7,1,0,1,7
14,2,1,2,14,8,0,78,0,8,1,0,75,0,1,15,2,2,2,11,12,2,0,0,8,8,2,3,2,8,3,1,0,1,3,7,1,1,1,7
14,2,2,2,12,8,0,96,0,8,1,0,93,0,1,11,2,0,2,14,8,0,12,0,8,8,2,0,2,8,3,1,2,0,1,7,1,0,1,7
12,2,2,2,12,8,0,90,0,8,1,0,78,0,1,14,2,0,2,14,8,0,72,0,8,8,2,0,2,8,1,0,21,0,1,7,1,0,1,3
12,2,0,0,8,8,0,78,0,8,1,0,93,0,1,14,2,1,2,14,8,0,93,0,8,8,2,0,0,0,1,0,81,0,1,3,1,2,1,3
8,0,21,0,8,8,0,62,2,14,1,0,67,1,7,14,2,0,2,6,8,0,81,0,8,0,0,19,0,0,1,0,78,0,1,3,1,0,0,1
8,0,63,0,8,14,2,24,2,14,7,1,22,1,7,6,2,0,2,14,8,0,93,0,8,0,0,92,0,0,1,0,96,0,1,1,0,18,0,1
8,0,96,0,8,14,2,8,2,14,7,1,6,1,7,14,2,2,2,12,8,0,52,2,14,0,0,104,2,8,1,0,74,1,5,1,0,66,0,1
